capture_device,year,size,make,type,emp
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
KONICA+MINOLTA+MAXXUM+7D,2004.0,368.95,MINOLTA,dslr,6.0
PENTAX+Corporation+PENTAX+K100D+Super,2007.0,368.95,PENTAX,dslr,6.0
KONICA+MINOLTA+MAXXUM+7D,2004.0,368.95,MINOLTA,dslr,6.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
DSLR-A390,2010.0,368.95,SONY,dslr,14.0
DSLR-A390,2010.0,368.95,SONY,dslr,14.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
DSLR-A390,2010.0,368.95,SONY,dslr,14.0
KONICA+MINOLTA+MAXXUM+7D,2004.0,368.95,MINOLTA,dslr,6.0
SONY+DSLR-A390,2010.0,368.95,SONY,dslr,14.0
KONICA+MINOLTA+MAXXUM+7D,2004.0,368.95,MINOLTA,dslr,6.0
PENTAX+Corporation+PENTAX+K10D,2006.0,368.95,PENTAX,dslr,10.0
KONICA+MINOLTA+MAXXUM+7D,2004.0,368.95,MINOLTA,dslr,6.0
PENTAX+Corporation+PENTAX+K10D,2006.0,368.95,PENTAX,dslr,10.0
KONICA+MINOLTA+MAXXUM+7D,2004.0,368.95,MINOLTA,dslr,6.0
KONICA+MINOLTA+MAXXUM+7D,2004.0,368.95,MINOLTA,dslr,6.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
FUJIFILM+X-E1,2012.0,368.16,FUJIFILM,mrls,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D5100,2011.0,368.16,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+D100,2002.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D50,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70,2004.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D40,2006.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
NIKON+CORPORATION+NIKON+D70s,2005.0,367.35,NIKON,dslr,6.0
