lon,lat,ISO,size,make,secpast,views,type,x,y
-81.693332,38.358383,400,328.56,CANON,447050252.0,182,dslr,,
-2.391242,47.303752,400,24.745152,CANON,478129738.0,266,c,,
19.350013,49.543813,800,328.56,CANON,466746818.0,95,dslr,,
-0.129947,50.821343,100,38.277552,NIKON,296857276.0,337,c,,
-0.129947,50.821343,100,38.277552,NIKON,296857294.0,356,c,,
-0.129947,50.821343,100,38.277552,NIKON,302951405.0,272,c,,
-0.129947,50.821343,100,38.277552,NIKON,302951388.0,339,c,,
-0.129947,50.821343,100,38.277552,NIKON,302950292.0,590,c,,
-0.129947,50.821343,100,38.277552,NIKON,296857276.0,426,c,,
-116.349034,33.149076,1250,864.0,NIKON,459473474.0,12829,dslr,,
0.478334,40.469902,100,38.277552,CASIO,444600956.0,563,c,,
0.478334,40.469902,400,38.277552,CASIO,444601757.0,242,c,,
120.95273,14.68893,1250,864.0,CANON,606002185.0,1594,dslr,,
86.680755,27.804461,1600,328.56,CANON,379849813.0,42,dslr,,
86.680755,27.804461,1600,328.56,CANON,379852253.0,28,dslr,,
86.680755,27.804461,1600,328.56,CANON,379852708.0,36,dslr,,
86.680755,27.804461,1600,328.56,CANON,379852511.0,21,dslr,,
-82.412867,27.007558,1600,224.9,PANASONIC,610059371.0,336,mrls,,
-82.412867,27.007558,1600,224.9,PANASONIC,610060656.0,460,mrls,,
-82.412867,27.007558,1600,224.9,PANASONIC,610060424.0,598,mrls,,
-82.412867,27.007558,1600,224.9,PANASONIC,610060522.0,335,mrls,,
-82.39083,27.05794,400,224.9,PANASONIC,600301082.0,240,mrls,,
-82.39083,27.05794,400,224.9,PANASONIC,600300974.0,255,mrls,,
